sec,nanosec,frame_id,x,y,z
1742252320,990716062,base_link,0.0028112109284847975,-0.0007121044327504933,0.0
1742252321,991793205,base_link,0.0008906691800802946,-0.0023359598126262426,0.0
1742252322,990924853,base_link,0.0016573079628869891,-0.0012897015549242496,0.0
1742252323,997876700,base_link,-0.0009843725711107254,0.002078704070299864,0.0
1742252324,991588975,base_link,-0.0007360350573435426,-0.003421732457354665,0.0
1742252325,991969450,base_link,0.0002933182695414871,-0.0010601718677207828,0.0
1742252326,991785521,base_link,-0.001410669181495905,0.00726429745554924,0.0
1742252327,992073402,base_link,0.004791885148733854,-0.00027899278211407363,0.0
1742252328,992110148,base_link,0.000622421270236373,-0.006068161688745022,0.0
1742252329,992800050,base_link,0.05705496296286583,-0.01042741909623146,0.0
1742252330,992599757,base_link,-0.0028844219632446766,-0.0027713014278560877,0.0
1742252331,993641736,base_link,-0.0033510595094412565,0.005097097251564264,0.0
1742252332,992848714,base_link,-0.0041055441834032536,-0.004375443793833256,0.0
1742252333,992950525,base_link,-0.13849207758903503,0.4095158576965332,0.0
1742252334,993171955,base_link,-0.3114502727985382,0.03490401804447174,0.0
1742252335,993557850,base_link,-0.2959044575691223,0.2878270149230957,0.0
1742252336,993554702,base_link,0.12166305631399155,-0.36695727705955505,0.0
1742252337,993689096,base_link,-0.0008926921291276813,-0.42339909076690674,0.0
1742252338,993975918,base_link,-0.19083672761917114,-0.3552917540073395,0.0
1742252339,994470573,base_link,-0.1985824704170227,0.31243085861206055,0.0
1742252340,994197532,base_link,0.2872370779514313,-0.2008609175682068,0.0
1742252341,996610583,base_link,0.20304666459560394,0.26833614706993103,0.0
1742252342,994353280,base_link,-0.09680201858282089,0.329994797706604,0.0
1742252343,994683869,base_link,0.19197313487529755,-0.18771935999393463,0.0
1742252344,994722813,base_link,0.2284829318523407,0.33306270837783813,0.0
1742252345,995104381,base_link,-0.30912140011787415,-0.2635192573070526,0.0
1742252346,995060102,base_link,0.45386797189712524,-0.005391846876591444,0.0
1742252347,995347375,base_link,-0.3626916706562042,0.08665544539690018,0.0
1742252348,995770182,base_link,0.22727683186531067,-0.18618187308311462,0.0
1742252349,995861508,base_link,-0.13886316120624542,0.11980226635932922,0.0
1742252350,995904765,base_link,-0.4403223395347595,-0.3151800036430359,0.0
1742252351,997117301,base_link,-0.31792500615119934,-0.24895410239696503,0.0
1742252352,996256154,base_link,-0.4403253495693207,0.06770386546850204,0.0
1742252353,996284609,base_link,-0.2739761769771576,0.31952130794525146,0.0
1742252354,996607001,base_link,-0.025528673082590103,0.40569761395454407,0.0
1742252355,996793876,base_link,0.20861026644706726,-0.3978220522403717,0.0
1742252356,996790283,base_link,0.3333864212036133,0.34114882349967957,0.0
1742252357,997513910,base_link,0.4393693506717682,-0.20935963094234467,0.0
1742252358,997143951,base_link,0.32985952496528625,0.43547260761260986,0.0
1742252359,998274179,base_link,0.3642894923686981,0.25696462392807007,0.0
1742252360,997584405,base_link,0.32201001048088074,-0.2833103835582733,0.0
1742252361,998811183,base_link,0.23743806779384613,-0.4319416582584381,0.0
1742252362,997911566,base_link,0.25972750782966614,-0.4132592976093292,0.0
1742252363,998401374,base_link,-0.03561079129576683,-0.3324984610080719,0.0
1742252364,998236351,base_link,0.1918301284313202,-0.22292600572109222,0.0
1742252365,998475471,base_link,0.005801609251648188,-0.31874722242355347,0.0
1742252366,998689955,base_link,-0.1478644758462906,-0.2952424883842468,0.0
1742252367,998826790,base_link,0.13059194386005402,0.18383686244487762,0.0
1742252368,998856428,base_link,0.09485887736082077,-0.2941846549510956,0.0
1742252369,999152193,base_link,0.317475825548172,0.037645600736141205,0.0
1742252370,999273708,base_link,0.1330866813659668,0.13122327625751495,0.0
1742252372,41474,base_link,0.14327536523342133,-0.34546807408332825,0.0
1742252372,999658558,base_link,-0.3204194903373718,-0.12406579405069351,0.0
1742252373,999747573,base_link,-0.3629266321659088,0.10167526453733444,0.0
1742252374,999894615,base_link,0.35097765922546387,0.17659299075603485,0.0
1742252376,307632,base_link,0.42447394132614136,-0.013854747638106346,0.0
1742252377,161018,base_link,0.25935524702072144,0.38932207226753235,0.0
1742252378,1506181,base_link,-0.2640330493450165,0.33481860160827637,0.0
1742252379,500921,base_link,0.47313162684440613,0.1286100596189499,0.0
1742252380,1371408,base_link,0.35216355323791504,-0.27821263670921326,0.0
1742252381,1092705,base_link,0.500460147857666,-0.137856587767601,0.0
1742252382,2552145,base_link,0.3043561279773712,-0.34371525049209595,0.0
1742252383,1357133,base_link,-0.4230507016181946,0.19895818829536438,0.0
1742252384,1761428,base_link,0.27726489305496216,-0.4268549680709839,0.0
1742252385,1733511,base_link,-0.32353103160858154,-0.1919742226600647,0.0
1742252386,1810482,base_link,-0.07725626230239868,0.35703718662261963,0.0
1742252387,2270796,base_link,-0.3109227418899536,-0.31274279952049255,0.0
1742252388,2101721,base_link,0.31222641468048096,-0.3104492723941803,0.0
1742252389,2332128,base_link,0.5525650382041931,-0.006218291819095612,0.0
1742252390,2448813,base_link,-0.5167341828346252,0.040257006883621216,0.0
1742252391,3102876,base_link,0.1523463875055313,0.49184614419937134,0.0
1742252392,3664659,base_link,0.49221178889274597,-0.058702923357486725,0.0
1742252393,2949402,base_link,0.3947196304798126,-0.2501313388347626,0.0
1742252394,3758720,base_link,0.26173514127731323,-0.3078823387622833,0.0
1742252395,3090684,base_link,0.3567430078983307,0.07906683534383774,0.0
1742252396,4480983,base_link,0.20347772538661957,-0.25380489230155945,0.0
1742252397,3826177,base_link,-0.0016732296207919717,-0.21839359402656555,0.0
1742252398,3897679,base_link,-0.05150199681520462,-0.01292883139103651,0.0
1742252399,4012123,base_link,-0.014245491474866867,-0.01728658191859722,0.0
1742252400,4606026,base_link,-0.0016140342922881246,0.007733361795544624,0.0
1742252401,4523147,base_link,-0.00871282909065485,0.0022553512826561928,0.0
1742252402,5617166,base_link,0.006655968725681305,-0.020864037796854973,0.0
1742252403,5032581,base_link,-0.00025163666578009725,-0.011497246101498604,0.0
1742252404,4828886,base_link,0.005167120136320591,0.015880517661571503,0.0
1742252405,5290240,base_link,0.021022852510213852,-0.011577551253139973,0.0
1742252406,5465467,base_link,-0.017943114042282104,0.011844605207443237,0.0
1742252407,5861438,base_link,0.018158821389079094,0.006236766930669546,0.0
1742252408,8121397,base_link,0.015420556999742985,0.002948970068246126,0.0
1742252409,6261536,base_link,-0.004214846063405275,-0.013140588067471981,0.0
1742252410,6200140,base_link,-0.006204682867974043,0.004032605793327093,0.0
1742252411,6329938,base_link,4.129251465201378e-05,-0.002599672181531787,0.0
1742252412,7445413,base_link,-0.000799256085883826,-3.449129872024059e-05,0.0
1742252413,6470491,base_link,-0.0010484476806595922,0.0003328021848574281,0.0
1742252414,12112553,base_link,-0.0013560474617406726,0.0025634225457906723,0.0
1742252415,8866207,base_link,-0.005234917160123587,0.003321993863210082,0.0
1742252416,7459363,base_link,0.005810936912894249,-0.0014943263959139585,0.0
1742252417,7320066,base_link,-0.0018847872270271182,-0.001485791988670826,0.0
1742252418,8210450,base_link,-0.00040343907312490046,0.0037785230670124292,0.0
1742252419,7822684,base_link,-0.0035662695299834013,-0.005314293783158064,0.0
1742252420,8312106,base_link,0.00043664846452884376,-0.006284849718213081,0.0
1742252421,8405595,base_link,0.004944449290633202,0.0035724530462175608,0.0
1742252422,8882908,base_link,-0.004492534790188074,0.004697566851973534,0.0
1742252423,8344886,base_link,-0.3124469518661499,-0.06432651728391647,0.0
1742252424,8492512,base_link,0.2303565889596939,0.24584029614925385,0.0
1742252425,9247596,base_link,0.36715731024742126,0.23514145612716675,0.0
1742252426,8821622,base_link,-0.08513656258583069,0.29048073291778564,0.0
1742252427,9031874,base_link,0.4978710412979126,-0.12855364382266998,0.0
1742252428,9069241,base_link,0.47294384241104126,-0.15078818798065186,0.0
1742252429,9113113,base_link,0.034511685371398926,0.6286534070968628,0.0
1742252430,10051522,base_link,0.06428209692239761,0.5599220991134644,0.0
1742252431,9823610,base_link,-0.3930065631866455,0.4879017472267151,0.0
1742252432,11920701,base_link,0.6454371213912964,-0.009010056965053082,0.0
1742252433,10150899,base_link,-0.30757325887680054,-0.3929372727870941,0.0
1742252434,10474614,base_link,-0.11714854836463928,0.3808916509151459,0.0
1742252435,10256765,base_link,0.3714850842952728,-0.26029172539711,0.0
1742252436,11042960,base_link,-0.34626471996307373,-0.08688917011022568,0.0
1742252437,10738814,base_link,0.32930058240890503,-0.23662497103214264,0.0
1742252438,11956048,base_link,-0.16634933650493622,0.51163649559021,0.0
1742252439,11093103,base_link,0.4580584168434143,0.33230307698249817,0.0
1742252440,11236477,base_link,0.4790574312210083,0.2734346389770508,0.0
1742252441,11515777,base_link,-0.544745683670044,0.12408816069364548,0.0
1742252442,12682545,base_link,-0.04822143539786339,-0.7082603573799133,0.0
1742252443,11886556,base_link,-0.5496203899383545,-0.39613598585128784,0.0
1742252444,12536130,base_link,-0.11490314453840256,-0.26321303844451904,0.0
1742252445,12073523,base_link,-0.31508323550224304,-0.3768288493156433,0.0
1742252446,12206990,base_link,0.3416706621646881,0.4229312539100647,0.0
1742252447,13006991,base_link,-0.2887633740901947,-0.4400084316730499,0.0
1742252448,12743859,base_link,-0.48011308908462524,0.12611258029937744,0.0
1742252449,12667048,base_link,0.07316364347934723,0.15698827803134918,0.0
1742252450,13722084,base_link,0.015618469566106796,0.01184159703552723,0.0
1742252451,13171843,base_link,-0.004418764729052782,0.0115859629586339,0.0
1742252452,14287035,base_link,0.006926748435944319,-0.001010028412565589,0.0
1742252453,13318828,base_link,0.10450748354196548,-0.24971319735050201,0.0
1742252454,13787285,base_link,0.19430150091648102,-0.2709289491176605,0.0
1742252455,13879265,base_link,0.08719555288553238,0.020178858190774918,0.0
1742252456,14147604,base_link,-0.007834417745471,0.006686695385724306,0.0
1742252457,14139982,base_link,0.019115382805466652,0.013840598054230213,0.0
1742252458,14274132,base_link,-0.004358033183962107,0.017051907256245613,0.0
1742252459,14459840,base_link,0.004220098722726107,0.014081220142543316,0.0
1742252460,14423106,base_link,0.16746757924556732,-0.12570986151695251,0.0
1742252461,14765151,base_link,-0.11913920193910599,-0.01934790052473545,0.0
1742252462,15834834,base_link,0.265664666891098,0.03751234710216522,0.0
1742252463,15073073,base_link,-0.055011648684740067,0.1764221042394638,0.0
1742252464,15203547,base_link,0.016845574602484703,0.012871152721345425,0.0
1742252465,13813895,base_link,0.3681797385215759,0.012737419456243515,0.0
1742252466,15935517,base_link,-0.19508442282676697,-0.014192626811563969,0.0
1742252467,16602013,base_link,-0.07640233635902405,-0.13255822658538818,0.0
1742252468,16986776,base_link,-0.017100505530834198,0.03482833504676819,0.0
1742252469,16339550,base_link,-0.005325251258909702,0.03610944002866745,0.0
1742252470,16178651,base_link,-0.47161155939102173,0.044432226568460464,0.0
1742252471,16340416,base_link,-0.2660112679004669,-0.026216277852654457,0.0
1742252472,17386316,base_link,0.09574095159769058,0.06948783993721008,0.0
1742252473,16895849,base_link,0.2527204751968384,0.0970095619559288,0.0
1742252474,17072016,base_link,-0.05317651852965355,-0.34522855281829834,0.0
1742252475,17272212,base_link,-0.13045629858970642,0.3529629707336426,0.0
1742252476,17436812,base_link,0.10231655836105347,-0.3797581195831299,0.0
1742252477,18009654,base_link,-0.08224780112504959,0.3192763328552246,0.0
1742252478,17781726,base_link,0.22737658023834229,0.2982027530670166,0.0
1742252479,18209847,base_link,-0.3905017375946045,0.27095848321914673,0.0
1742252480,18043121,base_link,0.2987608313560486,-0.32233867049217224,0.0
1742252481,18137318,base_link,0.37525931000709534,0.14992418885231018,0.0
1742252482,19362602,base_link,0.4858401417732239,-0.20776410400867462,0.0
1742252483,18913539,base_link,0.055324487388134,0.3250250518321991,0.0
1742252484,18970014,base_link,0.3235970437526703,-0.3114092946052551,0.0
1742252485,18997538,base_link,0.3366365432739258,-0.07907894253730774,0.0
1742252486,19961931,base_link,0.1113579049706459,-0.32389146089553833,0.0
1742252487,19096296,base_link,0.3138287365436554,0.11105819046497345,0.0
1742252488,19448265,base_link,0.447872519493103,0.21683163940906525,0.0
1742252489,19609633,base_link,0.07923942804336548,0.14312955737113953,0.0
1742252490,20114304,base_link,-0.032551851123571396,-0.012019440531730652,0.0
1742252491,20153263,base_link,-0.011266801506280899,-0.026613326743245125,0.0
1742252492,20937665,base_link,-0.008231204003095627,-0.002120682504028082,0.0
1742252493,20484294,base_link,-0.024315329268574715,0.010282251983880997,0.0
1742252494,20387170,base_link,-0.012723163701593876,0.0014003937831148505,0.0
1742252495,20836064,base_link,-0.010188988409936428,0.0015081511810421944,0.0
1742252496,20888889,base_link,0.00027551932726055384,-0.0014744792133569717,0.0
1742252497,21177574,base_link,-0.0020750861149281263,-0.0033021229319274426,0.0
1742252498,21051020,base_link,-0.0029860094655305147,0.02230098284780979,0.0
1742252499,21309575,base_link,0.001616884139366448,-0.017625994980335236,0.0
1742252500,21464515,base_link,0.03179901838302612,-0.15721635520458221,0.0
1742252501,21511048,base_link,0.10546324402093887,0.4324251413345337,0.0
1742252502,22982064,base_link,0.0501411035656929,0.20093849301338196,0.0
1742252503,22140922,base_link,-0.4635310769081116,-0.07075424492359161,0.0
1742252504,23413548,base_link,-0.351766437292099,0.08960685133934021,0.0
1742252505,22576855,base_link,-0.2748053967952728,0.36876821517944336,0.0
1742252506,22858634,base_link,0.34686383605003357,-0.04749223217368126,0.0
1742252507,22797874,base_link,0.19390691816806793,-0.47007694840431213,0.0
1742252508,23224874,base_link,0.15726079046726227,-0.4314321279525757,0.0
1742252509,23200646,base_link,0.23969343304634094,-0.29370710253715515,0.0
1742252510,23575558,base_link,-0.3444627821445465,0.3216661214828491,0.0
1742252511,23785359,base_link,0.2002289593219757,-0.015132873319089413,0.0
1742252512,24778168,base_link,0.007874301634728909,0.007096150889992714,0.0
1742252513,23919174,base_link,0.0029422214720398188,-0.029352910816669464,0.0
1742252514,24084876,base_link,0.020395398139953613,0.008767424151301384,0.0
1742252515,24871611,base_link,-0.006364007946103811,0.0006777875241823494,0.0
1742252516,25104722,base_link,0.005584068596363068,-0.030086180195212364,0.0
1742252517,24632864,base_link,-0.009737334214150906,-0.007838006131350994,0.0
1742252518,24635722,base_link,-0.022271733731031418,0.009207598865032196,0.0
1742252519,24806899,base_link,-0.0017920975806191564,0.003006390994414687,0.0
1742252520,25415612,base_link,0.003596358699724078,0.0001618756796233356,0.0
1742252521,25464114,base_link,0.0017588144401088357,-0.006049510091543198,0.0
1742252522,28533137,base_link,0.016344374045729637,-0.0029019643552601337,0.0
1742252523,26049088,base_link,-0.020510459318757057,0.002794827800244093,0.0
1742252524,26069614,base_link,0.011688155122101307,-0.0005263312486931682,0.0
1742252525,25892278,base_link,-0.005362838041037321,0.013364129699766636,0.0
1742252526,27031910,base_link,-0.00898769311606884,0.0027534279506653547,0.0
1742252527,26257464,base_link,0.0011100932024419308,0.007821616716682911,0.0
1742252528,27196571,base_link,-0.0010394547134637833,-0.003758927108719945,0.0
1742252529,26821295,base_link,-0.001698340754956007,0.003621552139520645,0.0
1742252530,27088364,base_link,0.0023015544284135103,0.002768184756860137,0.0
